==38844== NVPROF is profiling process 38844, command: python tf_cnn_benchmarks.py --num_gpus=1 --batch_size=32 --model=resnet50 --num_batches=3 --num_warmup_batches=1
==38844== Profiling application: python tf_cnn_benchmarks.py --num_gpus=1 --batch_size=32 --model=resnet50 --num_batches=3 --num_warmup_batches=1
==38844== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name"
1.198369,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.198466,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.198568,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.198655,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.198743,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.198858,0.001216,,,,,,,,,,0.000004,0.003064,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.198967,0.002208,,,,,,,,,,0.003906,1.727671,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.199069,0.002176,,,,,,,,,,0.003906,1.753078,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.199172,0.002176,,,,,,,,,,0.003906,1.753078,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.199275,0.002560,,,,,,,,,,0.003906,1.490116,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.199408,0.001536,,,,,,,,,,0.000004,0.002425,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.199518,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.199619,0.001568,,,,,,,,,,0.000977,0.608211,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.199719,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.199820,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.199963,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.200073,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.200175,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.200276,0.001504,,,,,,,,,,0.000977,0.634092,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.200378,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.200491,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.200600,0.002176,,,,,,,,,,0.003906,1.753078,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.200701,0.002176,,,,,,,,,,0.003906,1.753078,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.200802,0.002176,,,,,,,,,,0.003906,1.753078,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.200903,0.002176,,,,,,,,,,0.003906,1.753078,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201027,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201120,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201216,0.001504,,,,,,,,,,0.000977,0.634092,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201317,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201416,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201517,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201642,0.001216,,,,,,,,,,0.000004,0.003064,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201750,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201851,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.201951,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202049,0.001472,,,,,,,,,,0.000977,0.647877,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202174,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202273,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202382,0.002176,,,,,,,,,,0.003906,1.753078,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202482,0.002176,,,,,,,,,,0.003906,1.753078,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202582,0.002304,,,,,,,,,,0.003906,1.655685,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202684,0.002208,,,,,,,,,,0.003906,1.727671,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202803,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202895,0.001216,,,,,,,,,,0.000004,0.003064,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.202993,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.203098,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.203191,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.203284,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.203411,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.203520,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.203623,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.203714,0.001696,,,,,,,,,,0.001953,1.124616,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.203803,0.001696,,,,,,,,,,0.001953,1.124616,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.203909,0.001216,,,,,,,,,,0.000004,0.003064,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204003,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204100,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204202,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204302,0.001696,,,,,,,,,,0.001953,1.124616,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204393,0.001696,,,,,,,,,,0.001953,1.124616,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204500,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204617,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204726,0.003168,,,,,,,,,,0.007812,2.408268,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204831,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.204934,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.205037,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.205166,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.205276,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.205378,0.001696,,,,,,,,,,0.001953,1.124616,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.205480,0.001696,,,,,,,,,,0.001953,1.124616,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.205581,0.001696,,,,,,,,,,0.001953,1.124616,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.205715,0.001216,,,,,,,,,,0.000004,0.003064,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.205825,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.205926,0.001696,,,,,,,,,,0.001953,1.124616,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206028,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206129,0.001696,,,,,,,,,,0.001953,1.124616,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206257,0.002176,,,,,,,,,,0.003819,1.713702,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206350,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206449,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206555,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206652,0.003136,,,,,,,,,,0.007812,2.432843,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206744,0.003168,,,,,,,,,,0.007812,2.408268,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206864,0.001280,,,,,,,,,,0.000004,0.002910,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.206972,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.207074,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.207169,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.207259,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.207377,0.001248,,,,,,,,,,0.000004,0.002985,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.207485,0.001728,,,,,,,,,,0.001953,1.103790,"Pinned","Device","Tesla M60 (0)","1","15","[CUDA memcpy HtoD]"
1.209361,0.016608,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1853]"
1.209401,0.003296,,,,,,,,,,0.000244,0.072336,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209421,0.002432,,,,,,,,,,0.000244,0.098034,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209436,0.002368,,,,,,,,,,0.000244,0.100684,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209450,0.002368,,,,,,,,,,0.000244,0.100684,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209468,0.012864,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1863]"
1.209487,0.002752,,,,,,,,,,0.000977,0.346539,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209501,0.002464,,,,,,,,,,0.000977,0.387043,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209515,0.002432,,,,,,,,,,0.000977,0.392136,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209530,0.002432,,,,,,,,,,0.000977,0.392136,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209545,0.012832,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1873]"
1.209563,0.002720,,,,,,,,,,0.000244,0.087654,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209580,0.002560,,,,,,,,,,0.000244,0.093132,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209594,0.002592,,,,,,,,,,0.000244,0.091982,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209608,0.002400,,,,,,,,,,0.000244,0.099341,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209623,0.012928,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1883]"
1.209640,0.002720,,,,,,,,,,0.000244,0.087654,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209654,0.002400,,,,,,,,,,0.000244,0.099341,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209669,0.002368,,,,,,,,,,0.000244,0.100684,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209683,0.002368,,,,,,,,,,0.000244,0.100684,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209698,0.012864,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1893]"
1.209714,0.002784,,,,,,,,,,0.000977,0.342555,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209729,0.002400,,,,,,,,,,0.000977,0.397364,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209743,0.002432,,,,,,,,,,0.000977,0.392136,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209757,0.002464,,,,,,,,,,0.000977,0.387043,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209772,0.012896,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1903]"
1.209789,0.003456,,,,,,,,,,0.001953,0.551895,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209803,0.002400,,,,,,,,,,0.000244,0.099341,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209817,0.002400,,,,,,,,,,0.000244,0.099341,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209831,0.002400,,,,,,,,,,0.000244,0.099341,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209848,0.002368,,,,,,,,,,0.000244,0.100684,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209865,0.013056,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1914]"
1.209881,0.002944,,,,,,,,,,0.000244,0.080985,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209896,0.002560,,,,,,,,,,0.000244,0.093132,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209909,0.002528,,,,,,,,,,0.000244,0.094311,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209924,0.002592,,,,,,,,,,0.000244,0.091982,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209939,0.012896,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1924]"
1.209956,0.002784,,,,,,,,,,0.000977,0.342555,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209970,0.002432,,,,,,,,,,0.000977,0.392136,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209984,0.002432,,,,,,,,,,0.000977,0.392136,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.209999,0.002432,,,,,,,,,,0.000977,0.392136,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210014,0.012736,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1934]"
1.210031,0.002944,,,,,,,,,,0.001953,0.647877,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210044,0.002400,,,,,,,,,,0.000244,0.099341,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210059,0.002368,,,,,,,,,,0.000244,0.100684,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210073,0.002400,,,,,,,,,,0.000244,0.099341,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210087,0.002400,,,,,,,,,,0.000244,0.099341,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210102,0.012928,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1945]"
1.210118,0.002720,,,,,,,,,,0.000244,0.087654,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210135,0.002400,,,,,,,,,,0.000244,0.099341,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210151,0.002368,,,,,,,,,,0.000244,0.100684,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210165,0.002368,,,,,,,,,,0.000244,0.100684,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210180,0.012768,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1955]"
1.210196,0.002752,,,,,,,,,,0.000977,0.346539,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210211,0.002624,,,,,,,,,,0.000977,0.363443,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210225,0.002400,,,,,,,,,,0.000977,0.397364,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210240,0.002656,,,,,,,,,,0.000977,0.359064,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210255,0.016672,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1965]"
1.210275,0.002944,,,,,,,,,,0.001953,0.647877,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210287,0.002752,,,,,,,,,,0.001953,0.693077,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210300,0.002656,,,,,,,,,,0.001953,0.718128,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210314,0.002656,,,,,,,,,,0.001953,0.718128,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210329,0.012864,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1975]"
1.210346,0.002880,,,,,,,,,,0.000488,0.165568,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210360,0.002624,,,,,,,,,,0.000488,0.181721,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210374,0.002592,,,,,,,,,,0.000488,0.183965,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210388,0.002592,,,,,,,,,,0.000488,0.183965,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210403,0.019904,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1985]"
1.210427,0.002624,,,,,,,,,,0.000488,0.181721,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210437,0.002592,,,,,,,,,,0.000488,0.183965,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210452,0.002560,,,,,,,,,,0.000488,0.186265,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210465,0.002560,,,,,,,,,,0.000488,0.186265,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210482,0.013024,32,1,1,1024,1,1,32,0.000000,0.000000,,,,,"Tesla M60 (0)","1","14","void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>(tensorflow::random::PhiloxRandom, tensorflow::random::PhiloxRandomResultElementType*, __int64, tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tensorflow::random::PhiloxRandom, float>>) [1995]"
1.210499,0.003136,,,,,,,,,,0.001953,0.608211,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210513,0.002688,,,,,,,,,,0.001953,0.709579,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210526,0.002624,,,,,,,,,,0.001953,0.726886,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
1.210541,0.002624,,,,,,,,,,0.001953,0.726886,"Device","Device","Tesla M60 (0)","1","14","[CUDA memcpy DtoD]"
